CO2 (PPM), Latitude, Longitude, Altitude, Air Speed (m/s), Mode, Fixed Sats, Available Sats
440,44.3799199,-73.2581759,59.17,1.39999997616,STABILIZE,3,8
440,44.3799269,-73.2581873,59.12,1.62000000477,STABILIZE,3,8
440,44.3799313,-73.2581949,59.1,1.43999993801,STABILIZE,3,8
440,44.3799346,-73.2582005,59.06,1.51999998093,STABILIZE,3,8
438,44.3799375,-73.2582053,59.02,1.20999991894,STABILIZE,3,8
438,44.3799418,-73.2582145,59.03,1.36000001431,STABILIZE,3,8
438,44.3799452,-73.2582223,59.08,1.29999995232,STABILIZE,3,8
438,44.3799497,-73.2582305,59.04,1.41999995708,STABILIZE,3,8
438,44.3799524,-73.2582348,59.04,0.939999997616,STABILIZE,3,8
438,44.3799564,-73.2582413,59.09,1.07999992371,STABILIZE,3,8
438,44.3799595,-73.2582454,59.11,1.13999998569,STABILIZE,3,8
438,44.3799645,-73.2582526,59.09,1.07999992371,STABILIZE,3,8
438,44.379968,-73.2582568,59.09,1.42999994755,STABILIZE,3,8
438,44.3799714,-73.2582608,59.07,1.20999991894,STABILIZE,3,8
438,44.3799759,-73.2582678,59.05,1.39999997616,STABILIZE,3,8
439,44.3799803,-73.258274,59.05,1.05999994278,STABILIZE,3,8
439,44.3799851,-73.2582806,59.04,1.18999993801,STABILIZE,3,8
439,44.3799883,-73.2582846,58.99,1.20999991894,STABILIZE,3,8
439,44.3799927,-73.2582916,59.05,1.31999993324,STABILIZE,3,8
439,44.3799956,-73.2582968,59.07,1.00999999046,STABILIZE,3,8
439,44.3800011,-73.2583053,59.08,1.23000001907,STABILIZE,3,8
439,44.3800038,-73.25831,59.1,1.14999997616,STABILIZE,3,8
439,44.3800083,-73.2583153,59.12,1.06999993324,STABILIZE,3,8
438,44.3800112,-73.2583204,59.13,1.50999999046,STABILIZE,3,8
438,44.3800174,-73.2583298,59.09,1.23000001907,STABILIZE,3,8
438,44.3800199,-73.2583345,59.06,1.23000001907,STABILIZE,3,8
438,44.3800229,-73.258339,58.99,1.06999993324,STABILIZE,3,8
439,44.3800273,-73.2583467,58.97,1.20999991894,STABILIZE,3,8
439,44.3800304,-73.2583513,58.98,1.10000002384,STABILIZE,3,8
439,44.3800361,-73.2583598,58.9,1.04999995232,STABILIZE,3,8
440,44.380039,-73.2583647,58.87,1.09000003338,STABILIZE,3,8
